월,주,일,광고세트,기기플랫폼,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,기기플랫폼_통합,유형구분_통합
2025-06,2025-06-02/2025-06-08,2025-06-05,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-06,2025-06-02/2025-06-08,2025-06-05,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Desktop,메타_전환,타겟팅,앳드맹,기타,기타,42.0,2,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-06,2025-06-02/2025-06-08,2025-06-05,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,18013.0,1062,37,1,197600.0,1096.9855104646645,18013.0,486.8378378378378,앱,전환
2025-06,2025-06-02/2025-06-08,2025-06-06,메타-전환-안토메-다이마루_50%-2545-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,다이마루,4.27,284,9,0,0.0,0.0,0.0,0.4744444444444444,앱,전환
2025-06,2025-06-02/2025-06-08,2025-06-06,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,19281.0,955,45,1,175000.0,907.6292723406463,19281.0,428.46666666666664,앱,전환
2025-06,2025-06-02/2025-06-08,2025-06-07,메타-전환-안토메-다이마루_50%-2545-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,다이마루,4.42,242,28,0,0.0,0.0,0.0,0.15785714285714286,앱,전환
2025-06,2025-06-02/2025-06-08,2025-06-07,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,19155.0,1061,40,0,0.0,0.0,0.0,478.875,앱,전환
2025-06,2025-06-02/2025-06-08,2025-06-07,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile web,메타_전환,타겟팅,앳드맹,기타,기타,2.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-06,2025-06-02/2025-06-08,2025-06-08,메타-전환-안토메-다이마루_50%-2545-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,다이마루,5.85,343,18,0,0.0,0.0,0.0,0.32499999999999996,앱,전환
2025-06,2025-06-02/2025-06-08,2025-06-08,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,22458.0,1251,44,2,175500.0,781.4587229495057,11229.0,510.40909090909093,앱,전환
2025-06,2025-06-09/2025-06-15,2025-06-09,메타-전환-안토메-다이마루_50%-2545-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,다이마루,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-06,2025-06-09/2025-06-15,2025-06-09,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,20907.0,1272,40,0,0.0,0.0,0.0,522.675,앱,전환
2025-06,2025-06-09/2025-06-15,2025-06-10,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,21921.0,988,50,0,0.0,0.0,0.0,438.42,앱,전환
2025-06,2025-06-09/2025-06-15,2025-06-11,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Desktop,메타_전환,타겟팅,앳드맹,기타,기타,66.0,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-06,2025-06-09/2025-06-15,2025-06-11,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,17832.0,933,39,1,103500.0,580.4172274562585,17832.0,457.2307692307692,앱,전환
2025-06,2025-06-09/2025-06-15,2025-06-12,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Desktop,메타_전환,타겟팅,앳드맹,기타,기타,14.0,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-06,2025-06-09/2025-06-15,2025-06-12,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,17948.0,1013,46,0,0.0,0.0,0.0,390.17391304347825,앱,전환
2025-06,2025-06-09/2025-06-15,2025-06-13,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Desktop,메타_전환,타겟팅,앳드맹,기타,기타,4.0,1,1,0,0.0,0.0,0.0,4.0,웹,전환
2025-06,2025-06-09/2025-06-15,2025-06-13,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,18667.0,1006,36,0,0.0,0.0,0.0,518.5277777777778,앱,전환
2025-06,2025-06-09/2025-06-15,2025-06-14,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,18774.0,922,29,2,684800.0,3647.5977415574735,9387.0,647.3793103448276,앱,전환
2025-06,2025-06-09/2025-06-15,2025-06-15,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-06,2025-06-16/2025-06-22,2025-06-17,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-06,2025-06-16/2025-06-22,2025-06-19,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-06,2025-06-16/2025-06-22,2025-06-20,메타-전환-안토메-HS런칭-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,HS런칭,7.42,545,28,0,0.0,0.0,0.0,0.265,앱,전환
2025-06,2025-06-16/2025-06-22,2025-06-21,메타-전환-안토메-HS런칭-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,HS런칭,8.44,561,29,0,0.0,0.0,0.0,0.29103448275862065,앱,전환
2025-06,2025-06-16/2025-06-22,2025-06-22,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-06,2025-06-16/2025-06-22,2025-06-22,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,3.29,407,12,0,0.0,0.0,0.0,0.27416666666666667,앱,전환
2025-06,2025-06-16/2025-06-22,2025-06-22,메타-전환-안토메-HS런칭-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,HS런칭,16.38,894,42,0,0.0,0.0,0.0,0.38999999999999996,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-23,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머컬렉션,1.77,51,3,0,0.0,0.0,0.0,0.59,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-23,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,3.24,405,23,1,103.68,3200.0,3.24,0.1408695652173913,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-23,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,5.56,600,37,0,0.0,0.0,0.0,0.15027027027027026,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-23,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-06,2025-06-23/2025-06-29,2025-06-23,메타-전환-안토메-HS런칭-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,HS런칭,7.48,281,15,2,957.21,12796.92513368984,3.74,0.4986666666666667,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-24,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Desktop,메타_전환,타겟팅,안토메,전제품,25썸머컬렉션,0.01,2,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-06,2025-06-23/2025-06-29,2025-06-24,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머컬렉션,5.8,365,9,0,0.0,0.0,0.0,0.6444444444444444,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-24,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,6.91,815,57,0,0.0,0.0,0.0,0.1212280701754386,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-24,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile web,메타_전환,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-06,2025-06-23/2025-06-29,2025-06-24,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-06,2025-06-23/2025-06-29,2025-06-24,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,2.83,321,31,0,0.0,0.0,0.0,0.09129032258064516,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-24,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-06,2025-06-23/2025-06-29,2025-06-24,메타-전환-안토메-HS런칭-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,HS런칭,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-25,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Desktop,메타_전환,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-06,2025-06-23/2025-06-29,2025-06-25,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머컬렉션,7.9,401,15,0,0.0,0.0,0.0,0.5266666666666667,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-25,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,6.86,811,64,0,0.0,0.0,0.0,0.1071875,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-25,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,2.84,259,17,0,0.0,0.0,0.0,0.16705882352941176,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-25,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01,2,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-06,2025-06-23/2025-06-29,2025-06-26,메타-전환-안토메-25썸머위크-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머위크,14.08,1158,67,1,15.12,107.38636363636363,14.08,0.21014925373134327,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-26,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머컬렉션,1.69,119,3,0,0.0,0.0,0.0,0.5633333333333334,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-26,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,6.89,1006,83,0,0.0,0.0,0.0,0.08301204819277108,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-26,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,3.22,322,28,0,0.0,0.0,0.0,0.115,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-27,메타-전환-안토메-25썸머위크-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머위크,15.35,1323,86,0,0.0,0.0,0.0,0.17848837209302326,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-27,메타-전환-안토메-25썸머위크-2045-여성-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,25썸머위크,2.39,151,11,0,0.0,0.0,0.0,0.21727272727272728,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-27,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,6.37,814,65,0,0.0,0.0,0.0,0.098,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-27,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-06,2025-06-23/2025-06-29,2025-06-27,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,2.7,280,19,0,0.0,0.0,0.0,0.14210526315789473,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-28,메타-전환-안토메-25썸머위크-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머위크,17.64,1381,102,1,36.93,209.35374149659864,17.64,0.17294117647058824,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-28,메타-전환-안토메-25썸머위크-2045-여성-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,25썸머위크,1.45,80,5,0,0.0,0.0,0.0,0.29,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-28,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,7.0,922,87,0,0.0,0.0,0.0,0.08045977011494253,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-28,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,2.95,363,27,0,0.0,0.0,0.0,0.10925925925925926,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-29,메타-전환-안토메-25썸머위크-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머위크,18.41,1194,79,1,55.18,299.7284084736556,18.41,0.2330379746835443,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-29,메타-전환-안토메-25썸머위크-2045-여성-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,25썸머위크,2.25,123,7,0,0.0,0.0,0.0,0.32142857142857145,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-29,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,7.44,982,96,0,0.0,0.0,0.0,0.0775,앱,전환
2025-06,2025-06-23/2025-06-29,2025-06-29,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01009,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-06,2025-06-23/2025-06-29,2025-06-29,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,3.33991,394,34,0,0.0,0.0,0.0,0.09823264705882354,앱,전환
2025-06,2025-06-30/2025-07-06,2025-06-30,메타-전환-안토메-25썸머위크-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머위크,2.37,146,13,0,0.0,0.0,0.0,0.1823076923076923,앱,전환
2025-06,2025-06-30/2025-07-06,2025-06-30,메타-전환-안토메-25썸머위크-2045-여성-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,25썸머위크,0.44,25,4,0,0.0,0.0,0.0,0.11,앱,전환
2025-06,2025-06-30/2025-07-06,2025-06-30,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.010017,2,1,0,0.0,0.0,0.0,0.010017,웹,전환
2025-06,2025-06-30/2025-07-06,2025-06-30,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,5.939983,593,60,0,0.0,0.0,0.0,0.09899971666666667,앱,전환
2025-06,2025-06-30/2025-07-06,2025-06-30,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,1.72,183,10,0,0.0,0.0,0.0,0.172,앱,전환
2025-06,2025-06-30/2025-07-06,2025-06-30,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.010019,1,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-06,2025-06-30/2025-07-06,2025-06-30,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,5.349981,636,20,0,0.0,0.0,0.0,0.26749904999999996,앱,트래픽
2025-06,2025-06-30/2025-07-06,2025-06-30,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-01,메타-전환-안토메-25썸머위크-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머위크,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-01,메타-전환-안토메-25썸머컬렉션-2538-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-01,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.100773,14,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-01,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,19.297991,2440,123,0,0.0,0.0,0.0,0.15689423577235773,앱,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-01,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.161236,25,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-02,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-02,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.070339,8,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-02,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,20.659564,3052,180,0,0.0,0.0,0.0,0.11477535555555556,앱,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-02,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.020097,8,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-02,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Desktop,메타_전환,타겟팅,앳드맹,기타,기타,15.0,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-07,2025-06-30/2025-07-06,2025-07-02,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,10026.0,599,18,0,0.0,0.0,0.0,557.0,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-03,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.04,3,1,0,0.0,0.0,0.0,0.04,웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-03,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,18.88,2896,178,0,0.0,0.0,0.0,0.10606741573033707,앱,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-03,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.03,9,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-03,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Desktop,메타_전환,타겟팅,앳드맹,기타,기타,111.0,5,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-07,2025-06-30/2025-07-06,2025-07-03,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,22921.0,1306,57,0,0.0,0.0,0.0,402.12280701754383,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-04,메타-전환-안토메-25썸머위크-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머위크,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-04,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.04,9,1,0,0.0,0.0,0.0,0.04,웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-04,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,18.7,2544,178,0,0.0,0.0,0.0,0.1050561797752809,앱,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-04,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,3,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-04,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Desktop,메타_전환,타겟팅,앳드맹,기타,기타,28.0,3,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-07,2025-06-30/2025-07-06,2025-07-04,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,17637.0,1001,39,0,0.0,0.0,0.0,452.2307692307692,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-05,메타-전환-안토메-25썸머컬렉션-2040-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-05,메타-전환-안토메-위클리셀렉티드-2045-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,위클리셀렉티드,7.77,392,25,0,0.0,0.0,0.0,0.31079999999999997,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-05,메타-전환-안토메-위클리셀렉티드-2045-리타겟팅,Mobile web,메타_전환,리타겟팅,안토메,전제품,위클리셀렉티드,0.01,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-07,2025-06-30/2025-07-06,2025-07-05,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,33.87,1915,100,1,35.2,103.9267788603484,33.87,0.3387,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-05,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.06,6,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-05,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,19.75,2939,199,0,0.0,0.0,0.0,0.0992462311557789,앱,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-05,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,2,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-07,2025-06-30/2025-07-06,2025-07-05,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile app,메타_전환,타겟팅,앳드맹,기타,기타,17214.0,1010,40,0,0.0,0.0,0.0,430.35,앱,전환
2025-07,2025-06-30/2025-07-06,2025-07-05,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Mobile web,메타_전환,타겟팅,앳드맹,기타,기타,62.0,2,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
